Code_INSEE,latitude,longitude,pop,code_dep
63233,46.18009024,2.801497149,985,63
58295,47.32885676,2.913780425,985,58
74260,46.06949793,5.951707672,985,74
46232,44.99624991,1.637953643,985,46
17022,45.89347441,-0.51048987,984,17
37200,47.25126056,0.362365468,984,37
67023,48.78205536,7.709646095,984,67
59539,50.89506942,2.190256855,984,59
56039,47.8550209,-2.934308725,984,56
74089,45.90912154,6.569409922,984,74
25074,47.18029527,6.738974618,984,25
30008,44.19760137,4.25339593,984,30
89023,47.7699223,3.621885178,983,89
52251,48.15161028,5.074464821,983,52
57006,49.04625295,7.183668648,983,57
3003,46.71556785,2.720856135,983,3
28387,48.30475639,1.011324706,983,28
38369,45.54509745,5.434947216,983,38
2532,49.75027496,3.351005532,983,2
28239,48.67485615,1.37887147,983,28
60083,49.2800249,2.981301037,982,60
37230,47.47939245,1.001999809,982,37
56134,48.06336405,-2.495616296,982,56
35274,48.25098386,-1.652649033,982,35
8028,50.08735429,4.766949172,982,8
71249,46.65271553,4.834867214,981,71
72139,48.32320431,0.081600823,981,72
60079,49.16596245,2.882262345,981,60
12094,44.65442273,2.578437987,981,12
2336,49.68355526,3.236804303,981,2
36056,46.53527676,1.74340332,981,36
58146,46.69795835,3.491662321,981,58
40122,43.82922653,-0.562242769,981,40
38398,45.50797743,5.667255038,981,38
19178,45.27404518,1.549724169,981,19
82023,43.94363522,1.156094725,981,82
69269,45.70957525,4.595426171,980,69
52529,47.73091693,5.312980037,980,52
71064,46.59714429,5.258842705,980,71
68296,48.23865375,7.34591217,980,68
45026,48.13234726,2.990288772,980,45
63395,45.63835122,3.108329069,980,63
70228,47.76610403,6.079988504,980,70
74009,46.07021157,6.071001784,980,74
45020,47.84198061,1.648584106,979,45
73017,45.50121774,5.936527381,979,73
39306,46.6419397,5.544810974,979,39
74142,45.79194375,6.010565012,979,74
65057,43.2081735,-0.023809949,979,65
42294,46.0087203,4.115867499,979,42
66104,42.61550473,2.460562949,979,66
87070,45.78723668,1.454227816,979,87
77006,48.41033839,2.561097527,978,77
33487,44.97359567,-0.481421341,978,33
68064,47.83212599,7.549298933,978,68
57464,49.29499414,6.307439951,978,57
50483,49.09694815,-1.161518644,978,50
17080,46.10916009,-0.845524833,978,17
60265,49.56577118,2.214709863,978,60
71566,46.89057622,5.012516234,977,71
3110,46.1292798,3.335017621,977,3
27589,49.12633285,1.383516917,977,27
1026,46.30770692,4.928620842,977,1
40278,44.2009954,-1.150279907,977,40
69119,45.50463865,4.680100318,977,69
69065,46.15380048,4.725046332,977,69
64139,43.20132922,-0.358379841,976,64
16369,45.73763474,-0.165302283,976,16
62559,50.20419745,3.096027841,976,62
59463,50.92990794,2.340100902,976,59
78034,48.83949119,1.81898837,976,78
35003,48.29757245,-1.595892663,976,35
73160,45.52386908,5.91074621,976,73
12140,44.38116746,1.912983317,975,12
2666,49.70644786,4.131340109,975,2
88048,48.01037536,6.464130168,975,88
17110,45.17072029,-0.234166115,975,17
72291,47.75805842,0.055418481,975,72
21196,46.92740103,4.759647736,975,21
29287,48.62658785,-4.257424846,975,29
60187,49.43233416,1.835072666,975,60
79078,46.1506835,-0.484137829,974,79
24304,45.42632721,0.956262788,974,24
22103,48.55302233,-2.013838161,974,22
24437,44.82370899,0.445904005,974,24
53064,48.3355648,-0.758253622,973,53
57542,49.24588512,6.412099826,973,57
80063,50.01922468,1.523324373,973,80
90088,47.73396037,6.862450864,973,90
18194,47.18483783,2.619711228,973,18
58207,47.10059078,3.14628706,973,58
34288,43.73552756,4.104957021,973,34
39177,46.68844011,5.669065726,973,39
69254,45.9469422,4.421666984,973,69
35318,48.33550234,-1.931748892,973,35
38532,45.65969538,5.276237417,973,38
10360,48.22406423,4.040743185,972,10
76224,49.64639161,0.313116495,972,76
35255,48.61378899,-1.860367351,972,35
89066,48.11901568,3.498414175,972,89
59458,50.56433015,3.171496677,972,59
2B169,42.44766876,9.254685586,971,2B
54295,49.3186906,5.807551223,971,54
18037,47.56854561,2.226419458,971,18
24320,45.4219046,1.22669113,971,24
57113,48.69383036,7.10063688,971,57
8076,49.689869,4.697420341,971,8
29143,48.0273634,-4.418972272,971,29
34211,43.5830683,3.05437993,970,34
74192,45.87115826,5.895065121,970,74
34012,43.72495231,3.674207203,970,34
11410,43.25217749,2.418865059,970,11
12025,43.82480666,2.751125887,970,12
68016,47.92723685,7.532115008,970,68
28035,48.37389448,1.555535843,969,28
71356,46.60482825,4.353492814,969,71
64289,43.41765426,-1.232111836,969,64
36231,46.69976205,1.636867688,969,36
62005,50.13246955,2.779099639,969,62
57615,49.02641208,6.879429351,969,57
35087,48.08225921,-1.313895946,969,35
35272,48.0050254,-1.172627073,969,35
54596,48.56195919,6.090709681,969,54
31025,43.48041615,1.457122696,969,31
79030,46.28262958,-0.154592535,968,79
38156,45.53809448,5.292469024,968,38
11289,43.08307633,2.25477345,968,11
63128,45.90236787,3.401457075,968,63
27478,48.95785828,1.21917165,968,27
57696,49.17483802,6.618935876,968,57
50455,49.18518447,-1.040460675,968,50
17186,46.1876267,-0.870885218,968,17
53056,48.13201454,-0.66014941,967,53
85145,46.738348,-0.931953131,967,85
60189,49.53420458,3.102720387,967,60
43199,45.10421271,4.211517108,967,43
37099,47.29726726,0.53435694,967,37
67554,48.57030589,7.507459937,967,67
31578,43.50768431,1.447668084,967,31
19030,45.17692084,1.332855017,966,19
30081,44.1543328,4.688296222,966,30
4036,44.16816214,6.303473519,966,4
10289,48.58515753,3.985288538,966,10
36189,46.52658974,1.845049139,966,36
27670,49.38274909,1.35158603,966,27
1102,46.38249255,4.96288276,966,1
95101,49.14219531,1.665756568,966,95
26243,44.52597495,5.001629933,966,26
38432,45.40719271,5.615865568,966,38
78557,48.62249835,1.728615279,966,78
56182,48.0558644,-3.43477253,965,56
42264,45.59234853,4.362158644,965,42
40183,43.64668852,-0.958884857,965,40
44085,47.67092624,-1.426013828,965,44
18110,47.22842049,2.941531244,965,18
76672,49.62793164,1.545244723,965,76
7280,44.33237515,4.155206212,965,7
16304,45.69021032,-0.264553424,965,16
45018,48.10920996,2.48643135,965,45
51007,49.08689493,4.172172351,965,51
71023,46.6659094,5.002484878,965,71
1083,46.09349842,4.854733647,965,1
26095,44.60986416,4.932315603,965,26
1385,46.18466421,5.167713548,964,1
3235,46.263764,3.511754516,964,3
76397,49.79574267,1.107188159,964,76
2477,49.37056275,3.270701406,964,2
52242,47.84498032,5.53371841,964,52
50475,49.13511686,-1.109540061,964,50
77196,48.94181173,2.739789825,964,77
14319,49.14601802,-0.293578978,964,14
24227,45.37771059,1.132002712,963,24
73247,45.55939076,6.119777213,963,73
24584,44.95550443,0.058891791,963,24
81202,43.80463043,1.836426555,963,81
50027,48.70411307,-1.432595642,963,50
29102,48.25277217,-3.732697798,963,29
67132,48.87583479,7.738638825,963,67
63378,45.67055658,3.238002969,963,63
45271,47.63226391,2.676028691,962,45
41084,47.40157262,1.958946956,962,41
91639,48.43152194,2.345691315,962,91
56114,47.30196584,-3.106286016,962,56
14764,48.87686248,-0.409034327,961,14
78588,48.84617539,1.836248825,961,78
35314,48.56990061,-1.966922885,961,35
80554,49.88192049,2.010986357,961,80
49112,47.18257672,-0.129426452,961,49
85054,46.68266792,-1.720833724,961,85
34041,43.62198416,3.470815734,961,34
34092,43.35185011,2.934510827,960,34
61460,48.88816881,0.3389702,960,61
29240,48.27165642,-4.199138639,960,29
19093,45.08898285,1.554554912,960,19
59215,50.35272393,3.601845154,960,59
11085,43.16898354,2.33479006,960,11
76282,49.30809675,1.068034875,960,76
38546,45.63170397,5.421383659,959,38
22245,48.63637732,-3.371211093,959,22
2830,50.01764299,3.599447315,959,2
44170,47.65311858,-1.229416806,959,44
84024,43.79130154,5.491773115,959,84
78410,49.06825734,1.664150112,959,78
25438,47.14802753,5.863456123,959,25
1286,45.74373402,5.738007371,959,1
53017,47.93690728,-0.415963016,959,53
31315,43.08017858,0.944795533,958,31
34215,43.62048138,3.50913792,958,34
41146,47.35172071,1.290954075,958,41
87135,45.81040909,0.921077427,958,87
66041,42.78674074,2.778536273,958,66
77117,48.96088928,3.245839559,958,77
19098,45.1855958,1.817809115,958,19
68257,47.50668613,7.168233302,957,68
9336,42.91148837,1.820630421,957,9
37141,47.26516454,1.06257825,957,37
59584,50.32154756,3.851192162,957,59
89332,48.30071528,3.058914542,957,89
14589,48.99994412,-0.301428565,957,14
66023,42.64454033,2.587879279,957,66
12243,44.00928155,2.98362792,957,12
78623,48.78349992,1.878022372,956,78
60454,49.38651328,2.326829124,956,60
86186,46.86266533,0.646321039,956,86
71291,46.19934304,4.013345555,956,71
29112,48.48175003,-4.733550773,956,29
67473,48.56761006,7.478205603,956,67
57186,49.28015695,6.399923404,956,57
6039,43.79990983,7.294124232,956,6
22160,48.45082282,-2.46340478,956,22
31435,43.42305871,1.16684454,956,31
49030,47.36304415,-0.053610306,955,49
11433,43.32896953,2.468516128,955,11
70414,47.78573649,6.773215779,955,70
11404,43.27516806,2.282322425,955,11
29291,48.10572688,-3.8713074,955,29
67327,48.97127427,8.105266729,955,67
65389,43.09201509,0.480853075,955,65
90037,47.68752646,6.872887026,955,90
1369,46.19297586,5.284941814,955,1
72382,47.95186848,0.470224738,955,72
63013,45.98062273,3.19256071,955,63
7050,44.42630514,4.129095049,955,7
33208,45.41498334,-0.962595284,954,33
42233,46.07419933,3.90464895,954,42
45069,48.04903687,2.283481909,954,45
73069,45.5341656,6.217886638,954,73
33542,44.99400619,-0.336975921,954,33
6109,43.83327356,7.204662433,954,6
31418,43.62234264,1.535735945,954,31
28350,48.4372635,1.303024154,954,28
77270,48.85893763,2.993808752,954,77
51614,49.14386175,4.160663933,953,51
79128,46.38221064,-0.34407341,953,79
68238,47.71424469,7.498447812,953,68
68332,47.65486348,7.263810801,953,68
7260,44.69167509,4.716212774,953,7
40044,43.54556746,-1.312866541,953,40
50597,48.72393723,-1.273531331,953,50
76720,49.90335084,0.996096921,952,76
88106,48.12668515,6.975202854,952,88
77044,48.5678399,2.867641543,952,77
7333,45.22408953,4.534522541,952,7
22064,48.23581081,-3.195378058,952,22
85267,46.36942469,-1.066719953,952,85
31320,43.30955459,1.25946318,951,31
86285,46.40295092,0.597094728,951,86
36229,47.20491674,1.591559406,951,36
68178,47.92548948,7.096576857,951,68
73019,45.48938931,6.333365541,951,73
77354,48.46861375,2.864156452,951,77
30103,43.93728232,4.656361968,951,30
51571,49.18444752,4.22804449,951,51
1062,45.86942306,5.10094289,951,1
21194,47.08190871,4.935311641,951,21
87129,45.85135278,1.434587794,951,87
79217,46.32041841,-0.202251534,951,79
60623,49.56268089,1.85253851,950,60
38442,45.33121257,5.797725839,950,38
78246,49.02799199,1.754484717,950,78
76355,49.69456471,0.703298735,950,76
11037,43.21409862,2.407732717,950,11
45281,48.05459625,3.015387372,950,45
62230,50.74984951,1.827282116,950,62
81112,43.9310811,2.002690492,950,81
1245,46.14270607,5.378010965,950,1
34248,43.76807597,3.910473204,950,34
62325,50.59331488,2.099846167,949,62
27025,49.10043209,1.29477782,949,27
67189,48.42207729,7.440878091,949,67
62377,50.50885911,2.587214048,949,62
2231,49.64587765,3.524466846,949,2
10412,48.31822539,4.149378939,949,10
86184,46.77548785,0.357821775,949,86
77534,48.63760605,2.768991308,949,77
14288,49.25623385,-0.487666831,949,14
28331,48.33256322,0.996756265,949,28
82073,44.11300873,0.925431532,948,82
42286,45.36609758,4.370778481,948,42
21462,47.40704632,5.069485816,948,21
56060,47.7480373,-2.197107657,948,56
43174,44.98990542,3.826306576,948,43
28188,48.49127231,1.707890564,948,28
79290,46.42469455,-0.602460764,948,79
74061,45.83924803,6.039226748,948,74
50576,49.55996454,-1.830868697,947,50
62407,50.59165608,2.452623809,947,62
7268,44.30686213,4.573186572,947,7
35165,47.95847168,-1.353561625,947,35
62656,50.67618912,2.211944743,947,62
46089,44.51658032,1.083557064,947,46
59582,50.72371367,2.61971859,947,59
89469,48.35241002,3.410424212,947,89
88439,48.16694587,6.368025857,947,88
24297,45.00001102,0.058395071,947,24
14626,49.08840657,0.286444688,947,14
30330,44.0186321,3.985053497,947,30
89169,47.96105437,3.883946796,946,89
60213,49.12567253,2.696424087,946,60
22150,48.58162159,-3.075079078,946,22
79091,46.84097797,-0.621904692,946,79
7301,45.0991678,4.687953921,946,7
67192,48.34943896,7.636750545,946,67
51299,49.36304192,4.202938765,946,51
64510,43.54064152,-0.676491082,946,64
77031,48.67528955,2.929521152,946,77
3055,46.42763658,2.504335856,945,3
2355,49.88699478,3.239608175,945,2
45116,47.83348274,1.580961025,945,45
22356,48.56785772,-2.883218076,945,22
62531,50.82680799,1.999615077,945,62
67464,48.34433576,7.552777856,945,67
48094,44.29374842,3.159101375,944,48
36194,46.91179168,1.350465055,944,36
7345,45.11174225,4.798547632,944,7
36161,46.62849013,1.500390898,944,36
74188,46.20664448,6.743593168,944,74
35119,47.99835377,-1.133158303,943,35
31093,43.78970073,1.146132397,943,31
79094,46.72477259,-0.401162719,943,79
30200,43.8962167,3.859862436,943,30
54084,49.32684676,5.842870188,943,54
81054,43.57760466,2.120024118,943,81
17183,45.60322695,-0.835300515,943,17
28171,48.69980261,1.337185795,943,28
38005,45.17108124,6.01841266,942,38
78307,48.65384292,1.688494712,942,78
72005,48.360339,0.173826931,942,72
24449,45.00160393,0.2170396,942,24
80611,49.76653692,2.268915515,942,80
50407,48.61792445,-1.320498822,942,50
38459,45.47328442,4.938138576,942,38
91546,48.56550614,2.037821097,941,91
8391,49.75986583,4.931561165,941,8
41267,47.41087908,1.147565028,941,41
43159,45.19151944,4.282860481,941,43
77010,48.62027545,2.902875234,941,77
44208,47.61314304,-1.528317961,941,44
74301,46.21234622,6.450248937,941,74
63163,45.76176316,2.770694412,940,63
33416,45.14664166,-0.538156488,940,33
6014,43.83032695,7.284471306,940,6
78020,48.91100689,1.720439993,940,78
59600,50.50416294,3.085060881,940,59
17070,45.80658411,-0.476018877,940,17
33323,44.58213246,-0.216934174,940,33
97130,15.85439763,-61.63410607,939,971
29255,48.55523637,-4.259459973,939,29
54145,48.63971167,6.406457811,939,54
33033,44.72748138,-0.4338799,939,33
24527,45.2753181,0.911755705,938,24
68023,48.15914842,7.341559641,938,68
51312,49.01588063,4.275251071,938,51
43124,45.09808805,3.744709159,938,43
21684,47.02577258,4.887005025,938,21
73084,45.52358085,6.013604933,938,73
33325,45.09790395,-0.65100237,938,33
78474,48.8548104,1.642521002,938,78
83151,43.43301288,6.150018365,937,83
79135,46.72521683,-0.184292128,937,79
54260,48.55079587,6.508198698,937,54
68171,47.95088338,6.963101634,937,68
18059,46.62819206,2.293156656,936,18
12136,44.39999436,2.1036179,936,12
82011,44.07271146,1.253006731,936,82
12057,44.17896436,2.514627886,936,12
39576,46.60677575,5.463507204,936,39
19151,45.09859117,1.518521203,936,19
7086,45.094857,4.739505297,936,7
73079,45.54737887,6.180966371,936,73
73228,45.52113762,5.879301725,936,73
25014,47.30533866,6.14827313,936,25
67511,48.88570931,7.782796996,935,67
41049,47.35793216,1.488287383,935,41
36113,46.79992034,1.03953209,935,36
55236,49.124763,5.426866179,935,55
30096,44.21915284,4.494749875,935,30
64376,43.27022971,-0.307769641,935,64
26078,44.5895895,4.954110001,935,26
74304,46.14513208,6.42263248,935,74
36016,46.55557503,1.161993183,934,36
2748,49.09167738,3.601579069,934,2
22196,48.76114049,-3.154334241,934,22
31427,43.08357982,0.79692777,934,31
72305,48.29137009,0.051229134,933,72
63321,45.60269724,3.300478757,933,63
16388,45.63996133,0.046443471,933,16
71253,46.76448637,4.932086063,933,71
24418,45.12797254,0.437779643,933,24
86292,46.67019712,0.172149705,933,86
74296,46.08842315,6.024933987,933,74
5059,44.53553417,6.008128046,933,5
29073,48.6787759,-3.705708882,932,29
49082,47.32532398,-0.721782727,932,49
63083,45.82528134,3.00698253,932,63
29148,48.61467439,-4.032643157,932,29
69145,46.09378335,4.645060944,932,69
34304,43.7796057,3.352013685,932,34
73312,45.66267796,6.290225656,932,73
67335,48.63960172,7.500808298,932,67
5161,44.95266857,6.565356418,931,5
45016,47.59490297,2.602095748,931,45
72380,48.24019138,0.162292382,931,72
80260,50.14597293,1.861300409,931,80
54109,48.53338339,6.177927446,931,54
74109,46.08376403,5.846698561,931,74
7229,44.61175953,4.420227191,930,7
85265,46.40096435,-0.742816267,930,85
57031,49.08733463,6.268784301,930,57
63160,45.57176344,3.294046648,930,63
53276,48.13742514,-0.292516881,930,53
82184,44.03166249,1.570659299,930,82
25024,46.96584739,6.378701974,930,25
78567,49.03596133,1.67730723,929,78
86086,46.81312227,0.725467079,929,86
65295,42.83200539,0.016390678,929,65
7156,44.67756291,4.260014102,929,7
2775,49.71987081,3.344916901,929,2
70058,47.49861376,5.693488171,929,70
51436,48.86737924,4.495300067,929,51
11225,43.31400886,1.877697522,929,11
17221,46.12170505,-0.61947328,929,17
54546,48.95905058,6.020209127,929,54
2A348,42.15063907,8.73051107,929,2A
68221,47.54966499,7.372876187,929,68
25405,46.82047979,6.34452082,929,25
76427,49.76567017,1.386836927,928,76
70280,47.44003131,5.571404999,928,70
87003,46.26398344,1.373382774,928,87
32106,43.71760649,0.975053061,928,32
80126,49.95058439,1.610027328,928,80
72106,47.80567538,-0.315433885,928,72
81251,43.56284947,2.078010852,928,81
68094,47.53851217,7.441870311,928,68
35112,48.36188739,-1.111041868,927,35
80096,50.0753883,1.49950862,927,80
81062,43.65787487,2.527583903,927,81
39170,46.67570129,5.486802319,927,39
37169,47.61472533,0.916732764,927,37
25039,47.13848797,6.43337259,927,25
38134,45.44038865,5.018705325,927,38
84124,43.93803575,5.112084998,926,84
46175,44.62283584,1.971609485,926,46
81092,43.69900793,1.909884162,926,81
14303,49.12478803,0.281330611,926,14
57299,48.67025536,7.08771571,926,57
57373,49.0788434,6.753751466,926,57
42307,45.55403445,4.663606492,926,42
26033,44.3277094,4.868829736,926,26
84105,43.86040883,5.438316136,925,84
72156,48.10563658,0.70953934,925,72
55543,48.69738076,5.296793633,925,55
81003,43.88439612,2.457009864,925,81
63200,45.83794058,3.226247711,925,63
67290,48.9286722,7.829152961,925,67
42070,45.94260023,4.059413521,925,42
33151,45.23398311,-0.4450248,925,33
21106,47.23587831,5.103423612,925,21
51629,49.16282901,4.018490327,925,51
35143,48.24764162,-2.008483705,924,35
45063,47.62991868,2.381472987,924,45
59516,50.83319823,2.362525959,924,59
69038,45.77392253,4.379503634,924,69
46170,44.78380296,1.89700444,924,46
89125,47.60012523,3.500883801,924,89
67364,48.39427365,7.650784394,924,67
33057,44.7502133,-0.089121339,924,33
72161,47.76054903,0.563670508,924,72
29065,48.02567731,-4.269957407,924,29
3174,46.11504136,3.556484952,924,3
77032,48.70721044,3.24596469,924,77
25493,46.873799,6.215080058,924,25
90093,47.68780156,6.830914635,924,90
60197,49.24113225,2.240306272,924,60
29252,47.86826027,-4.309932501,923,29
53245,48.28839479,-1.028050976,923,53
21545,47.86080807,4.528026122,923,21
28360,48.60472598,1.285679629,923,28
85110,46.51562628,-0.898430664,923,85
54073,48.62369215,5.925216099,923,54
77283,49.06998682,3.025185234,923,77
21290,47.47725105,5.140067974,923,21
18055,46.9913097,2.128531234,922,18
59308,50.75522723,2.515355185,922,59
28347,48.81836868,1.56052235,922,28
22047,48.3097463,-3.037746005,922,22
76457,49.34309512,0.957923849,922,76
49008,47.57784075,-0.968142946,922,49
59363,50.21659031,3.640081911,922,59
17248,45.49825479,-0.777581892,922,17
34018,43.49971942,3.167675124,922,34
30149,44.03014669,4.682133288,922,30
17174,46.01903216,-0.782334091,922,17
1136,46.22205887,4.875219351,922,1
58302,47.21200708,3.065497236,921,58
64359,43.29795086,-0.647527637,921,64
86074,46.62596673,0.112053369,921,86
31476,43.28185169,1.137795245,921,31
11111,43.20003209,2.816753863,921,11
63362,45.91989117,3.273318515,921,63
64273,43.26147195,-1.236178344,921,64
76421,49.53975787,0.436022183,921,76
1084,46.18618122,5.028077192,921,1
22003,48.45131385,-2.127263519,920,22
57745,49.07728224,7.161221611,920,57
3027,46.33231014,2.849393075,920,3
38363,45.34139351,5.080496641,920,38
63432,45.97385325,3.261846974,920,63
72115,47.66641022,0.484524622,920,72
37224,47.58500362,0.770610827,920,37
87183,45.99444555,1.365134148,920,87
1381,46.05286156,5.142461318,920,1
80464,50.16300606,1.553551785,920,80
11293,43.10712928,2.280532956,920,11
11367,43.36600906,2.161537089,919,11
